Search_method Problem Max_evals Num_restarts Run Score
hill_climber_cliff_score knapPI_16_20_1000_4 10000 15 22 0
hill_climber_cliff_score knapPI_16_20_1000_4 10000 15 23 0
hill_climber_cliff_score knapPI_16_20_1000_4 10000 15 24 0
hill_climber_cliff_score knapPI_16_20_1000_4 10000 15 25 0
hill_climber_cliff_score knapPI_16_20_1000_4 10000 15 26 0
hill_climber_cliff_score knapPI_16_20_1000_4 10000 15 27 0
hill_climber_cliff_score knapPI_16_20_1000_4 10000 15 28 0
hill_climber_cliff_score knapPI_16_20_1000_4 10000 15 29 0
hill_climber_cliff_score knapPI_11_200_1000_4 10000 15 0 0
hill_climber_cliff_score knapPI_11_200_1000_4 10000 15 1 0
hill_climber_cliff_score knapPI_11_200_1000_4 10000 15 2 0
hill_climber_cliff_score knapPI_11_200_1000_4 10000 15 3 0
hill_climber_cliff_score knapPI_11_200_1000_4 10000 15 4 0
hill_climber_cliff_score knapPI_11_200_1000_4 10000 15 5 0
hill_climber_cliff_score knapPI_11_200_1000_4 10000 15 6 0
hill_climber_cliff_score knapPI_11_200_1000_4 10000 15 7 0
hill_climber_cliff_score knapPI_11_200_1000_4 10000 15 8 0
hill_climber_cliff_score knapPI_11_200_1000_4 10000 15 9 0
hill_climber_cliff_score knapPI_11_200_1000_4 10000 15 10 0
hill_climber_cliff_score knapPI_11_200_1000_4 10000 15 11 0
hill_climber_cliff_score knapPI_11_200_1000_4 10000 15 12 0
hill_climber_cliff_score knapPI_11_200_1000_4 10000 15 13 0
hill_climber_cliff_score knapPI_11_200_1000_4 10000 15 14 0
hill_climber_cliff_score knapPI_11_200_1000_4 10000 15 15 0
hill_climber_cliff_score knapPI_11_200_1000_4 10000 15 16 0
hill_climber_cliff_score knapPI_11_200_1000_4 10000 15 17 0
hill_climber_cliff_score knapPI_11_200_1000_4 10000 15 18 0
hill_climber_cliff_score knapPI_11_200_1000_4 10000 15 19 0
hill_climber_cliff_score knapPI_11_200_1000_4 10000 15 20 0
hill_climber_cliff_score knapPI_11_200_1000_4 10000 15 21 0
hill_climber_cliff_score knapPI_11_200_1000_4 10000 15 22 0
hill_climber_cliff_score knapPI_11_200_1000_4 10000 15 23 0
hill_climber_cliff_score knapPI_11_200_1000_4 10000 15 24 0
hill_climber_cliff_score knapPI_11_200_1000_4 10000 15 25 0
hill_climber_cliff_score knapPI_11_200_1000_4 10000 15 26 0
hill_climber_cliff_score knapPI_11_200_1000_4 10000 15 27 0
hill_climber_cliff_score knapPI_11_200_1000_4 10000 15 28 0
hill_climber_cliff_score knapPI_11_200_1000_4 10000 15 29 0
hill_climber_cliff_score knapPI_13_200_1000_4 10000 15 0 0
hill_climber_cliff_score knapPI_13_200_1000_4 10000 15 1 0
hill_climber_cliff_score knapPI_13_200_1000_4 10000 15 2 0
hill_climber_cliff_score knapPI_13_200_1000_4 10000 15 3 0
hill_climber_cliff_score knapPI_13_200_1000_4 10000 15 4 0
hill_climber_cliff_score knapPI_13_200_1000_4 10000 15 5 0
hill_climber_cliff_score knapPI_13_200_1000_4 10000 15 6 0
hill_climber_cliff_score knapPI_13_200_1000_4 10000 15 7 0
hill_climber_cliff_score knapPI_13_200_1000_4 10000 15 8 0
hill_climber_cliff_score knapPI_13_200_1000_4 10000 15 9 0
hill_climber_cliff_score knapPI_13_200_1000_4 10000 15 10 0
hill_climber_cliff_score knapPI_13_200_1000_4 10000 15 11 0
hill_climber_cliff_score knapPI_13_200_1000_4 10000 15 12 0
hill_climber_cliff_score knapPI_13_200_1000_4 10000 15 13 0
hill_climber_cliff_score knapPI_13_200_1000_4 10000 15 14 0
hill_climber_cliff_score knapPI_13_200_1000_4 10000 15 15 0
hill_climber_cliff_score knapPI_13_200_1000_4 10000 15 16 0
hill_climber_cliff_score knapPI_13_200_1000_4 10000 15 17 0
hill_climber_cliff_score knapPI_13_200_1000_4 10000 15 18 0
hill_climber_cliff_score knapPI_13_200_1000_4 10000 15 19 0
hill_climber_cliff_score knapPI_13_200_1000_4 10000 15 20 0
hill_climber_cliff_score knapPI_13_200_1000_4 10000 15 21 0
hill_climber_cliff_score knapPI_13_200_1000_4 10000 15 22 0
hill_climber_cliff_score knapPI_13_200_1000_4 10000 15 23 0
hill_climber_cliff_score knapPI_13_200_1000_4 10000 15 24 0
hill_climber_cliff_score knapPI_13_200_1000_4 10000 15 25 0
hill_climber_cliff_score knapPI_13_200_1000_4 10000 15 26 0
hill_climber_cliff_score knapPI_13_200_1000_4 10000 15 27 0
hill_climber_cliff_score knapPI_13_200_1000_4 10000 15 28 0
hill_climber_cliff_score knapPI_13_200_1000_4 10000 15 29 0
hill_climber_cliff_score knapPI_16_200_1000_4 10000 15 0 0
hill_climber_cliff_score knapPI_16_200_1000_4 10000 15 1 0
hill_climber_cliff_score knapPI_16_200_1000_4 10000 15 2 0
hill_climber_cliff_score knapPI_16_200_1000_4 10000 15 3 0
hill_climber_cliff_score knapPI_16_200_1000_4 10000 15 4 0
hill_climber_cliff_score knapPI_16_200_1000_4 10000 15 5 0
hill_climber_cliff_score knapPI_16_200_1000_4 10000 15 6 0
hill_climber_cliff_score knapPI_16_200_1000_4 10000 15 7 0
hill_climber_cliff_score knapPI_16_200_1000_4 10000 15 8 0
hill_climber_cliff_score knapPI_16_200_1000_4 10000 15 9 0
hill_climber_cliff_score knapPI_16_200_1000_4 10000 15 10 0
hill_climber_cliff_score knapPI_16_200_1000_4 10000 15 11 0
hill_climber_cliff_score knapPI_16_200_1000_4 10000 15 12 0
hill_climber_cliff_score knapPI_16_200_1000_4 10000 15 13 0
hill_climber_cliff_score knapPI_16_200_1000_4 10000 15 14 0
hill_climber_cliff_score knapPI_16_200_1000_4 10000 15 15 0
hill_climber_cliff_score knapPI_16_200_1000_4 10000 15 16 0
hill_climber_cliff_score knapPI_16_200_1000_4 10000 15 17 0
hill_climber_cliff_score knapPI_16_200_1000_4 10000 15 18 0
hill_climber_cliff_score knapPI_16_200_1000_4 10000 15 19 0
hill_climber_cliff_score knapPI_16_200_1000_4 10000 15 20 0
hill_climber_cliff_score knapPI_16_200_1000_4 10000 15 21 0
hill_climber_cliff_score knapPI_16_200_1000_4 10000 15 22 0
hill_climber_cliff_score knapPI_16_200_1000_4 10000 15 23 0
hill_climber_cliff_score knapPI_16_200_1000_4 10000 15 24 0
hill_climber_cliff_score knapPI_16_200_1000_4 10000 15 25 0
hill_climber_cliff_score knapPI_16_200_1000_4 10000 15 26 0
hill_climber_cliff_score knapPI_16_200_1000_4 10000 15 27 0
hill_climber_cliff_score knapPI_16_200_1000_4 10000 15 28 0
hill_climber_cliff_score knapPI_16_200_1000_4 10000 15 29 0
hill_climber_penalized_score knapPI_11_20_1000_4 10000 15 0 1400
hill_climber_penalized_score knapPI_11_20_1000_4 10000 15 1 1320
hill_climber_penalized_score knapPI_11_20_1000_4 10000 15 2 1400
hill_climber_penalized_score knapPI_11_20_1000_4 10000 15 3 1320
hill_climber_penalized_score knapPI_11_20_1000_4 10000 15 4 1440
hill_climber_penalized_score knapPI_11_20_1000_4 10000 15 5 1320
hill_climber_penalized_score knapPI_11_20_1000_4 10000 15 6 1320
hill_climber_penalized_score knapPI_11_20_1000_4 10000 15 7 1440
hill_climber_penalized_score knapPI_11_20_1000_4 10000 15 8 1400
hill_climber_penalized_score knapPI_11_20_1000_4 10000 15 9 1400
hill_climber_penalized_score knapPI_11_20_1000_4 10000 15 10 1320
hill_climber_penalized_score knapPI_11_20_1000_4 10000 15 11 1320
hill_climber_penalized_score knapPI_11_20_1000_4 10000 15 12 1320
hill_climber_penalized_score knapPI_11_20_1000_4 10000 15 13 1400
hill_climber_penalized_score knapPI_11_20_1000_4 10000 15 14 1400
hill_climber_penalized_score knapPI_11_20_1000_4 10000 15 15 1240
hill_climber_penalized_score knapPI_11_20_1000_4 10000 15 16 1320
hill_climber_penalized_score knapPI_11_20_1000_4 10000 15 17 1320
hill_climber_penalized_score knapPI_11_20_1000_4 10000 15 18 1320
hill_climber_penalized_score knapPI_11_20_1000_4 10000 15 19 1400
hill_climber_penalized_score knapPI_11_20_1000_4 10000 15 20 1320
hill_climber_penalized_score knapPI_11_20_1000_4 10000 15 21 1320
hill_climber_penalized_score knapPI_11_20_1000_4 10000 15 22 1400
hill_climber_penalized_score knapPI_11_20_1000_4 10000 15 23 1400
hill_climber_penalized_score knapPI_11_20_1000_4 10000 15 24 1320
hill_climber_penalized_score knapPI_11_20_1000_4 10000 15 25 1400
hill_climber_penalized_score knapPI_11_20_1000_4 10000 15 26 1400
hill_climber_penalized_score knapPI_11_20_1000_4 10000 15 27 1400
hill_climber_penalized_score knapPI_11_20_1000_4 10000 15 28 1440
hill_climber_penalized_score knapPI_11_20_1000_4 10000 15 29 1440
hill_climber_penalized_score knapPI_13_20_1000_4 10000 15 0 907
hill_climber_penalized_score knapPI_13_20_1000_4 10000 15 1 889
hill_climber_penalized_score knapPI_13_20_1000_4 10000 15 2 889
hill_climber_penalized_score knapPI_13_20_1000_4 10000 15 3 907
hill_climber_penalized_score knapPI_13_20_1000_4 10000 15 4 907
hill_climber_penalized_score knapPI_13_20_1000_4 10000 15 5 889
hill_climber_penalized_score knapPI_13_20_1000_4 10000 15 6 889
hill_climber_penalized_score knapPI_13_20_1000_4 10000 15 7 907
hill_climber_penalized_score knapPI_13_20_1000_4 10000 15 8 907
hill_climber_penalized_score knapPI_13_20_1000_4 10000 15 9 889
hill_climber_penalized_score knapPI_13_20_1000_4 10000 15 10 907
hill_climber_penalized_score knapPI_13_20_1000_4 10000 15 11 889
hill_climber_penalized_score knapPI_13_20_1000_4 10000 15 12 889
hill_climber_penalized_score knapPI_13_20_1000_4 10000 15 13 907
hill_climber_penalized_score knapPI_13_20_1000_4 10000 15 14 907
hill_climber_penalized_score knapPI_13_20_1000_4 10000 15 15 889
